State,District,Market,Commodity,Variety,Arrival_Date,Min_Price,Max_Price,Modal_Price
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-15,600,3000,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-16,600,6000,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-18,650,3000,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-19,800,3000,2000.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-20,800,4000,2000.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-21,800,3500,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-22,800,3500,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-23,800,3500,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-24,800,3000,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-25,800,3000,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-26,800,3000,1600.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-27,800,3200,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-28,800,2800,1600.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-29,800,3000,1800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-30,900,3000,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-01-31,900,3000,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-07,800,2500,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-08,800,2500,1500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-09,800,2400,1400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-10,800,2200,1300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-11,800,2300,1400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-12,800,1800,1200.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-13,700,1800,1300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-14,600,1800,1100.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-15,600,1600,1200.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-16,800,1800,1200.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-17,600,1600,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-18,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-19,600,1600,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-22,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-23,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-24,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-26,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-27,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-28,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-02-29,600,1400,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-03,600,1600,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-04,600,1400,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-05,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-06,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-07,650,1400,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-08,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-09,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-11,600,1400,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-12,600,1500,1000.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-13,600,1600,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-14,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-15,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-16,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-17,600,1500,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-19,250,600,350.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-20,600,1400,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-21,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-22,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-23,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-24,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-26,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-27,600,1400,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-28,600,1300,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-29,500,1500,1000.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-30,600,1200,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-03-31,600,1200,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-05-21,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-01,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-02,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-03,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-04,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-06,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-07,200,400,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-09,300,800,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-10,300,800,550.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-11,300,800,580.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-13,350,780,480.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-14,350,780,480.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-15,350,780,480.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-16,200,600,350.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-17,200,600,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-18,200,500,300.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-19,200,500,350.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-20,200,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-21,200,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-22,200,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-24,200,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-25,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-26,300,600,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-27,250,700,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-28,300,650,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-06-30,300,700,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-03,240,600,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-04,230,600,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-05,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-06,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-07,250,550,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-08,230,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-09,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-10,240,570,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-11,300,700,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-12,300,700,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-13,200,525,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-15,300,600,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-16,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-17,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-18,240,525,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-19,240,525,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-20,300,600,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-21,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-22,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-23,250,520,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-24,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-25,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-27,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-28,250,550,425.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-29,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-07-30,400,550,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-04,300,500,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-05,400,550,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-06,240,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-07,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-08,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-10,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-11,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-12,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-14,300,600,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-15,300,550,400.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-17,350,600,450.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-18,400,660,550.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-19,400,700,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-22,250,900,550.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-24,305,850,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-25,404,650,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-26,450,650,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-27,500,650,600.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-28,350,850,500.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-08-31,400,900,600.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-08,450,1100,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-10,400,1200,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-11,800,1000,900.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-12,600,1000,800.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-13,700,1200,1000.0
Madhya Pradesh,Khandwa,Khandwa APMC (F&V),Onion,Onion,2020-09-14,600,1200,800.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-07,1000,4500,2000.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-08,1200,4500,2000.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-09,1000,4500,2000.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-14,800,3000,1700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-21,1000,3000,1500.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-01-22,1000,3000,1600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-11,800,2000,1300.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-12,800,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-18,900,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-19,1000,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-25,800,2200,1300.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-02-26,1000,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-03-03,800,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-03-04,1000,2000,1300.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-03-17,800,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-03-18,1000,2000,1200.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-06-10,600,1000,800.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-06-11,700,1000,800.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-06-12,800,1200,900.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-04,500,1100,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-05,600,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-06,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-08,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-09,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-10,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-11,500,1000,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-13,500,1100,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-15,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-17,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-22,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-23,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-24,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-25,600,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-27,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-29,600,800,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-07-30,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-07,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-08,600,1400,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-10,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-11,600,1400,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-12,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-13,500,1200,600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-14,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-15,500,1200,600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-17,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-18,600,1400,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-19,600,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-21,500,1100,600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-22,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-24,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-25,500,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-26,500,1200,600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-27,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-28,600,1200,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-29,500,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-08-31,600,1300,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-08,500,1200,600.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-09,600,1500,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-10,500,1500,800.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-11,500,1600,700.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-12,600,1600,800.0
Madhya Pradesh,Dhar,Kukshi,Onion,Onion,2020-09-14,500,1600,700.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-09,1000,1600,1300.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-10,1000,1600,1300.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-11,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-13,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-14,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-15,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-16,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-18,1500,2500,2000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-19,1500,2500,2000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-20,1500,2500,2000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-22,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-23,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-24,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-25,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-26,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-27,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-28,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-02-29,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-02,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-03,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-04,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-05,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-06,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-07,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-08,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-09,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-12,1000,1400,1200.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-13,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-14,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-15,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-16,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-17,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-18,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-19,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-20,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-21,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-24,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-27,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-28,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-29,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-30,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-03-31,1000,2000,1500.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-14,1200,1600,1400.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-15,1200,1600,1400.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-16,1000,1600,1400.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-17,800,1200,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-18,800,1200,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-20,800,1200,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-21,800,1200,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-22,800,1200,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-23,900,1100,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-24,900,1100,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-25,900,1100,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-26,900,1100,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-27,900,1100,1000.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-28,800,1000,900.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-29,800,1000,900.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-04-30,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-02,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-03,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-04,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-05,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-06,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-07,700,900,800.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-08,600,800,700.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-09,600,800,700.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-10,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-11,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-12,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-13,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-14,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-15,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-17,500,700,600.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-18,600,800,700.0
Madhya Pradesh,Gwalior,Lashkar(F&V),Onion,Local,2020-05-19,600,800,700.0
